"","date","AT","BE","BG","CH","CZ","DE","DK","EE","ES","FI","FR","GR","HR","HU","IE","IT","LV","NL","NO","PL","PT","RO","SE","SI","SK"
"526",2016-06-09,7182.75,9698.91666666667,3698.54166666667,6650.73583333333,7147.36041666667,56945.4166666667,3682.69166666667,806.9375,30253.125,8597.87916666667,46137.7916666667,5378.16666666667,1818,4757.375,2972.04166666667,33517.875,746.625,12748.7083333333,12456.99375,18716.82875,5679.80833333333,6130.6875,13837.2916666667,1510.77,3185.66666666667
"527",2016-06-10,6825.83333333333,9634.66666666667,3701.875,6405.80583333333,6913.21916666667,55729.4166666667,3500.4125,815.629166666667,29669.6666666667,8645.9625,45675.75,5487.41666666667,1810.20833333333,4705.83333333333,2977.25,33470.9166666667,743.333333333333,12703.9166666667,12361.0325,18460.84875,4768.22083333333,6262.54166666667,13507.8333333333,1454.35541666667,3136.79166666667
"528",2016-06-11,5875.125,8701.625,3503.79166666667,5708.59208333333,5928.68666666667,46556.5,3050.39,730.375,26038.6666666667,7953.675,40203.875,5374.3125,1681.04166666667,4265.08333333333,2704.16666666667,28150.0833333333,661.541666666667,11270.125,11454.7329166667,16419.26875,4665.15416666667,5726.04166666667,12161.5,1283.46666666667,2828.41666666667
"529",2016-06-12,5416.29166666667,8288.08333333333,3472.16666666667,5772.76416666667,5903.14,43724.125,3025.7875,699.725,24070.625,7767.96666666667,38000.2916666667,5072.16666666667,1559.875,4017.70833333333,2569.70833333333,24429.9583333333,628.083333333333,10773.8333333333,11186.0554166667,14768.12,4512.45416666667,5265,11859.0416666667,1183.55291666667,2721.33333333333
"530",2016-06-13,6925.04166666667,9628,3742.45833333333,6654.49333333333,7148.71375,56174.5416666667,3619.9825,813.6,29930.3333333333,8551.62083333333,45567.9583333333,5445.58333333333,1762.66666666667,4636.5,2919.29166666667,32963.2916666667,730.083333333333,13127.4583333333,12174.0508333333,18064.9920833333,5397.425,6200.91666666667,13501.5,1404.5625,3109
"531",2016-06-14,6982.375,9866.33333333333,3744,6693.65541666667,7159.66625,57077.5833333333,3733.35541666667,804.508333333333,30170.9166666667,8441.7125,46120.5833333333,5504.29166666667,1801,4734.625,2969.04166666667,34657.875,751.625,13133.9166666667,11975.81625,18699.115,5624.65,6285.83666666667,13424.9166666667,1439.02041666667,3145.16666666667
"532",2016-06-15,7079.5,9930.04166666667,3754.16666666667,6570.79166666667,7184.32416666667,57115.0833333333,3807.45625,820.15,29526.375,8280.32083333333,46903.75,5650.875,1768.95833333333,4775,2958.04166666667,34452.9583333333,774.458333333333,13058.625,12049.64125,18975.11875,5602.51666666667,6275.66666666667,13400.4166666667,1457.51916666667,3174.75
"533",2016-06-16,7077.08333333333,9944.29166666667,3831.04166666667,6829.97958333333,7171.08291666667,57362.5,3820.50875,841.241666666667,28104.2916666667,8332.7625,47272.4583333333,6123.20833333333,1857.70833333333,4865.08333333333,2954.20833333333,35373.1666666667,783.166666666667,13006.8333333333,12058.5095833333,18931.2383333333,5589.825,6362.95833333333,13281.875,1475.20708333333,3172.75
"534",2016-06-17,6839.83333333333,9789.95833333333,3941.16666666667,6699.65041666667,6938.17958333333,56585.5416666667,3592.38375,814.354166666667,27923.75,8441.1375,46531.875,6478.5,1876.20833333333,4878.33333333333,2902.25,34015.4583333333,774.291666666667,12993.5,11936.9254166667,18683.7954166667,5543.95416666667,6522.625,12987.9166666667,1440.58291666667,3151.58333333333
"535",2016-06-18,5758.25,8679.91666666667,3742,6205.84125,5903.30125,47327.2916666667,3014.02166666667,696.995833333333,25218.6666666667,7776.45416666667,41059.75,6554.08333333333,1721.125,4313.25,2658.54166666667,27816,679.75,11274.75,11259.2620833333,16499.0295833333,4877.74583333333,5979.41666666667,11574.875,1252.64375,2861.83333333333
"536",2016-06-19,5456.70833333333,8236.83333333333,3660.66666666667,6115.89375,5877.47166666667,43439.75,2966.99625,663.558333333333,23420.1666666667,7344.33333333333,38696.7916666667,6136.95,1586.875,4118.16666666667,2599.95833333333,24388.625,660.291666666667,10366.5833333333,11287.0241666667,14996.9904166667,4507.54166666667,5183.45833333333,11598.5833333333,1195.65666666667,2782.41666666667
"537",2016-06-20,7057.20833333333,9777.04166666667,3946.70833333333,6557.19,7105.28833333333,55880,3620.89125,802.854166666667,28232.2083333333,7821.80833333333,46458.3333333333,6802.68421052632,1785.16666666667,4755.91666666667,2906.875,32516.8333333333,788.875,13298.625,12460.16875,18396.5733333333,5603.59166666667,5452.70833333333,13276.25,1426.34125,3184
"538",2016-06-21,6973.625,10070.1666666667,4087.45833333333,6757.06708333333,7142.30625,56188.1666666667,3701.10041666667,804.708333333333,29389,7721.76666666667,47753.9583333333,7261.375,1814.125,4886.33333333333,2931.16666666667,34400.125,785.083333333333,13306.1666666667,12161.4416666667,18715.0695833333,5825.84583333333,6704.125,13284.4583333333,1432.67708333333,3224.375
"539",2016-06-22,7084.41666666667,9863.29166666667,4115.20833333333,6797.5625,7236.36666666667,57089.4166666667,3707.04916666667,755.666666666667,29777.0416666667,7392.2,48226.8333333333,7274.70833333333,1676.33333333333,5058.29166666667,2929.375,35752.7083333333,752.875,13320,12110.9108333333,19197.6345833333,5862.3125,6989.83333333333,13153.0833333333,1469.52166666667,3272.29166666667
"540",2016-06-23,7159.20833333333,9839.79166666667,4176.29166666667,6958.8775,7313.42791666667,57964.6666666667,3727.6975,641.895833333333,29528.9166666667,7272.85833333333,48270.7916666667,7406.08333333333,1967.66666666667,5227.33333333333,2945.16666666667,37018.4583333333,628.458333333333,13960.7083333333,11898.8408333333,19430.7858333333,5694.86666666667,7156.83333333333,12815.2916666667,1517.725,3324.04166666667
"541",2016-06-24,7051.95833333333,9113.75,4177.625,6956.58291666667,7293.81833333333,57535.5416666667,3593.50541666667,630.775,28104,6550.78333333333,47182.5,7387.625,2080.625,5324.70833333333,2925.58333333333,37474.9166666667,596.458333333333,13426.375,11824.1854166667,19600.67125,5442.7375,6967.33333333333,11066.2083333333,1535.58166666667,3318.66666666667
"542",2016-06-25,6108.58333333333,8197.58333333333,3860.66666666667,6263.76875,6197.335,48286.6666666667,3127.89416666667,660.141666666667,26669.75,6383.89583333333,40962.625,6648.33333333333,1911.125,4835.16666666667,2680.41666666667,31749.0416666667,663.75,11468.4166666667,10957.6783333333,17414.5020833333,4988.92083333333,6445.08333333333,10333.375,1290.78916666667,3031.375
"543",2016-06-26,5549.5,7884.875,3679.75,6052.17791666667,5975.245,43616.7083333333,2975.23208333333,674.7875,24368.9166666667,6423.49166666667,38511.625,6003.58333333333,1800.25,4437.16666666667,2580.75,27324.1666666667,686.416666666667,10594.8333333333,10843.1558333333,15422.6983333333,4692.675,5793,10994.875,1202.96875,2886.16666666667
"544",2016-06-27,7016.91666666667,9490.125,3956.29166666667,6813.20708333333,7139.775,56740.2083333333,3618.46333333333,786.091666666667,29567.625,7482.09166666667,46095.375,7089,1991.20833333333,4829.75,2878.875,35500.2083333333,761.875,13066.9166666667,11749.7920833333,18554.3079166667,5772.69166666667,6781.71083333333,12856.5,1442.18541666667,3216.16666666667
"545",2016-06-28,6910.04166666667,9662.5,3829.04166666667,6916.84041666667,7257.96104166667,57222.3333333333,3680.55416666667,777.504166666667,30811.4583333333,8024.10416666667,46961.9583333333,6919.83333333333,1945.45833333333,4865.41666666667,2964.54166666667,36907.4583333333,748.291666666667,13008.6666666667,11945.7470833333,18969.96125,5921.55833333333,6656.45833333333,12955.5416666667,1431.99333333333,3246.08333333333
"546",2016-06-29,7048.29166666667,9722.08333333333,3840.54166666667,7108.53875,7318.37958333333,58127.0833333333,3722.62166666667,791.6375,30767.4166666667,8086.75833333333,47456.9166666667,6557.625,1980.33333333333,4953.33333333333,2963.41666666667,37453.5833333333,758,13107.2083333333,11945.30125,19195.0354166667,5828.5125,6456.45833333333,13243.875,1494.83708333333,3294
"547",2016-06-30,7196.29166666667,9830.04166666667,3963,7028.79791666667,7306.3175,57792.0833333333,3649.27166666667,797.016666666667,30963.5,8187.1875,47854.1666666667,6914.54166666667,2020.29166666667,5047.625,2952.20833333333,38124.4583333333,786.25,13372.75,11940.7258333333,19503.1604166667,5787.92916666667,6708.25,13284.4166666667,1515.66291666667,3285.25
"548",2016-07-01,6942.25,9628.08333333333,3984,6763.8425,7106.9325,56642.125,3474.25916666667,793.1,30666.125,8264.10416666667,47136.375,7027.79166666667,2062.5,5086.75,2896.625,37840.8333333333,786.25,13349.1666666667,11669.7666666667,19185.9766666667,5737.5625,6655.625,12663.4166666667,1506.635,3288.875
"549",2016-07-02,6017.16666666667,8423.20833333333,3696.79166666667,5976.38541666667,6046.06041666667,47667.4583333333,2906.695,687.766666666667,27416.7083333333,7646.49583333333,41175.7083333333,6556.20833333333,1966,4653.95833333333,2643.45833333333,31483.75,698.75,11174.5833333333,11057.1708333333,17115.4758333333,5070.2375,6166,11217.1666666667,1324.45,2997.79166666667
"550",2016-07-03,5335.29166666667,8159.625,3678.58333333333,5933.07041666667,5707.35958333333,43161.25,2962.83708333333,675.8375,25580.7916666667,7503.71666666667,38869.375,6103.70833333333,1754.5,4165.91666666667,2513.58333333333,27566.4583333333,663.458333333333,10513.25,10970.6795833333,14825.8704166667,4853.85833333333,5531.54166666667,11353.9166666667,1204.57625,2786.29166666667
